Header Length,5
Powered by Labfront
Documentation,https://help.labfront.com/data-documentation
projectId,projectTitle,participantId,participantInsignia,batchId,methodId,taskId,taskScheduleRepeat,taskScheduleDescription,garminDeviceId,firstSampleUnixTimestampInMs,lastSampleUnixTimestampInMs
2f38ca27-bac7-476c-b735-95faf7ba3c1d,QA Template: Garmin Full Test,6732ab82-077a-4bfd-8f89-246aba683253,sample_participant_01,9a01a9a6-b720-475b-a0c9-b7312b0ed952,d2c5013a-26e5-461e-b3d0-1f6b216a7f37,1725e82d-8800-4fd7-a12f-a712238e949e,false,,dba71865-d874-421e-a324-1ecc7df9b5a0,1675166604000,1675402023944

timezone,unixTimestampInMs,isoDate,deviceType,bbi
Asia/Taipei,1675246662381,2023-02-01T18:17:42.381+08:00,garmin_VenuSq2,906
Asia/Taipei,1675246663201,2023-02-01T18:17:43.201+08:00,garmin_VenuSq2,906
Asia/Taipei,1675246664107,2023-02-01T18:17:44.107+08:00,garmin_VenuSq2,832
Asia/Taipei,1675246664939,2023-02-01T18:17:44.939+08:00,garmin_VenuSq2,850
Asia/Taipei,1675246665789,2023-02-01T18:17:45.789+08:00,garmin_VenuSq2,870
Asia/Taipei,1675246667612,2023-02-01T18:17:47.612+08:00,garmin_VenuSq2,867
Asia/Taipei,1675246668479,2023-02-01T18:17:48.479+08:00,garmin_VenuSq2,868
Asia/Taipei,1675246669347,2023-02-01T18:17:49.347+08:00,garmin_VenuSq2,861
Asia/Taipei,1675246670208,2023-02-01T18:17:50.208+08:00,garmin_VenuSq2,853
Asia/Taipei,1675246671061,2023-02-01T18:17:51.061+08:00,garmin_VenuSq2,855
Asia/Taipei,1675246671916,2023-02-01T18:17:51.916+08:00,garmin_VenuSq2,868
Asia/Taipei,1675246672784,2023-02-01T18:17:52.784+08:00,garmin_VenuSq2,988
Asia/Taipei,1675246673772,2023-02-01T18:17:53.772+08:00,garmin_VenuSq2,916
Asia/Taipei,1675246674688,2023-02-01T18:17:54.688+08:00,garmin_VenuSq2,868
Asia/Taipei,1675246675556,2023-02-01T18:17:55.556+08:00,garmin_VenuSq2,863
Asia/Taipei,1675246677460,2023-02-01T18:17:57.460+08:00,garmin_VenuSq2,773
Asia/Taipei,1675246679508,2023-02-01T18:17:59.508+08:00,garmin_VenuSq2,892
Asia/Taipei,1675246680400,2023-02-01T18:18:00.400+08:00,garmin_VenuSq2,765
Asia/Taipei,1675246681165,2023-02-01T18:18:01.165+08:00,garmin_VenuSq2,732
Asia/Taipei,1675246681897,2023-02-01T18:18:01.897+08:00,garmin_VenuSq2,821
Asia/Taipei,1675246682718,2023-02-01T18:18:02.718+08:00,garmin_VenuSq2,814
Asia/Taipei,1675246683428,2023-02-01T18:18:03.428+08:00,garmin_VenuSq2,776
Asia/Taipei,1675246684204,2023-02-01T18:18:04.204+08:00,garmin_VenuSq2,798
Asia/Taipei,1675246685002,2023-02-01T18:18:05.002+08:00,garmin_VenuSq2,775
Asia/Taipei,1675246685777,2023-02-01T18:18:05.777+08:00,garmin_VenuSq2,771
Asia/Taipei,1675246686548,2023-02-01T18:18:06.548+08:00,garmin_VenuSq2,777
Asia/Taipei,1675246687364,2023-02-01T18:18:07.364+08:00,garmin_VenuSq2,820
Asia/Taipei,1675246688184,2023-02-01T18:18:08.184+08:00,garmin_VenuSq2,838
Asia/Taipei,1675246689022,2023-02-01T18:18:09.022+08:00,garmin_VenuSq2,843
Asia/Taipei,1675246689865,2023-02-01T18:18:09.865+08:00,garmin_VenuSq2,811
Asia/Taipei,1675246690676,2023-02-01T18:18:10.676+08:00,garmin_VenuSq2,806
Asia/Taipei,1675246691460,2023-02-01T18:18:11.460+08:00,garmin_VenuSq2,802
Asia/Taipei,1675246692262,2023-02-01T18:18:12.262+08:00,garmin_VenuSq2,800
Asia/Taipei,1675246693062,2023-02-01T18:18:13.062+08:00,garmin_VenuSq2,785
Asia/Taipei,1675246693847,2023-02-01T18:18:13.847+08:00,garmin_VenuSq2,765
Asia/Taipei,1675246694612,2023-02-01T18:18:14.612+08:00,garmin_VenuSq2,755
Asia/Taipei,1675246695396,2023-02-01T18:18:15.396+08:00,garmin_VenuSq2,818
Asia/Taipei,1675246696214,2023-02-01T18:18:16.214+08:00,garmin_VenuSq2,859
Asia/Taipei,1675246697073,2023-02-01T18:18:17.073+08:00,garmin_VenuSq2,856
Asia/Taipei,1675246697929,2023-02-01T18:18:17.929+08:00,garmin_VenuSq2,874
Asia/Taipei,1675246698803,2023-02-01T18:18:18.803+08:00,garmin_VenuSq2,838
Asia/Taipei,1675246700644,2023-02-01T18:18:20.644+08:00,garmin_VenuSq2,825
Asia/Taipei,1675246701469,2023-02-01T18:18:21.469+08:00,garmin_VenuSq2,811
Asia/Taipei,1675246702280,2023-02-01T18:18:22.280+08:00,garmin_VenuSq2,900
Asia/Taipei,1675246703180,2023-02-01T18:18:23.180+08:00,garmin_VenuSq2,918
Asia/Taipei,1675246704098,2023-02-01T18:18:24.098+08:00,garmin_VenuSq2,871
Asia/Taipei,1675246704980,2023-02-01T18:18:24.980+08:00,garmin_VenuSq2,833
Asia/Taipei,1675246706084,2023-02-01T18:18:26.084+08:00,garmin_VenuSq2,778
Asia/Taipei,1675246706862,2023-02-01T18:18:26.862+08:00,garmin_VenuSq2,741
Asia/Taipei,1675246707603,2023-02-01T18:18:27.603+08:00,garmin_VenuSq2,768
Asia/Taipei,1675246708371,2023-02-01T18:18:28.371+08:00,garmin_VenuSq2,795
Asia/Taipei,1675246709166,2023-02-01T18:18:29.166+08:00,garmin_VenuSq2,788
Asia/Taipei,1675246710996,2023-02-01T18:18:30.996+08:00,garmin_VenuSq2,819
Asia/Taipei,1675246711815,2023-02-01T18:18:31.815+08:00,garmin_VenuSq2,854
Asia/Taipei,1675246712669,2023-02-01T18:18:32.669+08:00,garmin_VenuSq2,862
Asia/Taipei,1675246713531,2023-02-01T18:18:33.531+08:00,garmin_VenuSq2,860
Asia/Taipei,1675246714391,2023-02-01T18:18:34.391+08:00,garmin_VenuSq2,875
Asia/Taipei,1675246714444,2023-02-01T18:18:34.444+08:00,garmin_VenuSq2,992
Asia/Taipei,1675246715436,2023-02-01T18:18:35.436+08:00,garmin_VenuSq2,1067
Asia/Taipei,1675246716503,2023-02-01T18:18:36.503+08:00,garmin_VenuSq2,911
Asia/Taipei,1675246717414,2023-02-01T18:18:37.414+08:00,garmin_VenuSq2,879
Asia/Taipei,1675246718293,2023-02-01T18:18:38.293+08:00,garmin_VenuSq2,846
Asia/Taipei,1675246719980,2023-02-01T18:18:39.980+08:00,garmin_VenuSq2,836
Asia/Taipei,1675246720816,2023-02-01T18:18:40.816+08:00,garmin_VenuSq2,833
Asia/Taipei,1675246721649,2023-02-01T18:18:41.649+08:00,garmin_VenuSq2,796
Asia/Taipei,1675246722445,2023-02-01T18:18:42.445+08:00,garmin_VenuSq2,741
Asia/Taipei,1675246723186,2023-02-01T18:18:43.186+08:00,garmin_VenuSq2,736
Asia/Taipei,1675246723868,2023-02-01T18:18:43.868+08:00,garmin_VenuSq2,778
Asia/Taipei,1675246724646,2023-02-01T18:18:44.646+08:00,garmin_VenuSq2,828
Asia/Taipei,1675246725474,2023-02-01T18:18:45.474+08:00,garmin_VenuSq2,850
Asia/Taipei,1675246726324,2023-02-01T18:18:46.324+08:00,garmin_VenuSq2,858
Asia/Taipei,1675246727182,2023-02-01T18:18:47.182+08:00,garmin_VenuSq2,852
Asia/Taipei,1675246728029,2023-02-01T18:18:48.029+08:00,garmin_VenuSq2,906
Asia/Taipei,1675246728935,2023-02-01T18:18:48.935+08:00,garmin_VenuSq2,892
Asia/Taipei,1675246729827,2023-02-01T18:18:49.827+08:00,garmin_VenuSq2,891
Asia/Taipei,1675246730718,2023-02-01T18:18:50.718+08:00,garmin_VenuSq2,895
Asia/Taipei,1675246732628,2023-02-01T18:18:52.628+08:00,garmin_VenuSq2,897
Asia/Taipei,1675246733525,2023-02-01T18:18:53.525+08:00,garmin_VenuSq2,904
Asia/Taipei,1675246734429,2023-02-01T18:18:54.429+08:00,garmin_VenuSq2,937
Asia/Taipei,1675246735366,2023-02-01T18:18:55.366+08:00,garmin_VenuSq2,974
Asia/Taipei,1675246736340,2023-02-01T18:18:56.340+08:00,garmin_VenuSq2,972
Asia/Taipei,1675246736348,2023-02-01T18:18:56.348+08:00,garmin_VenuSq2,923
Asia/Taipei,1675246737271,2023-02-01T18:18:57.271+08:00,garmin_VenuSq2,906
Asia/Taipei,1675246738177,2023-02-01T18:18:58.177+08:00,garmin_VenuSq2,888
Asia/Taipei,1675246739065,2023-02-01T18:18:59.065+08:00,garmin_VenuSq2,866
Asia/Taipei,1675246739931,2023-02-01T18:18:59.931+08:00,garmin_VenuSq2,830
Asia/Taipei,1675246741668,2023-02-01T18:19:01.668+08:00,garmin_VenuSq2,831
Asia/Taipei,1675246742499,2023-02-01T18:19:02.499+08:00,garmin_VenuSq2,849
Asia/Taipei,1675246743348,2023-02-01T18:19:03.348+08:00,garmin_VenuSq2,905
Asia/Taipei,1675246744253,2023-02-01T18:19:04.253+08:00,garmin_VenuSq2,967
Asia/Taipei,1675246745220,2023-02-01T18:19:05.220+08:00,garmin_VenuSq2,968
Asia/Taipei,1675246745324,2023-02-01T18:19:05.324+08:00,garmin_VenuSq2,963
Asia/Taipei,1675246746287,2023-02-01T18:19:06.287+08:00,garmin_VenuSq2,958
Asia/Taipei,1675246747245,2023-02-01T18:19:07.245+08:00,garmin_VenuSq2,949
Asia/Taipei,1675246748194,2023-02-01T18:19:08.194+08:00,garmin_VenuSq2,936
Asia/Taipei,1675246749130,2023-02-01T18:19:09.130+08:00,garmin_VenuSq2,903
Asia/Taipei,1675246750620,2023-02-01T18:19:10.620+08:00,garmin_VenuSq2,827
Asia/Taipei,1675246751447,2023-02-01T18:19:11.447+08:00,garmin_VenuSq2,836
Asia/Taipei,1675246752283,2023-02-01T18:19:12.283+08:00,garmin_VenuSq2,900
Asia/Taipei,1675246753183,2023-02-01T18:19:13.183+08:00,garmin_VenuSq2,909
Asia/Taipei,1675246754092,2023-02-01T18:19:14.092+08:00,garmin_VenuSq2,959
Asia/Taipei,1675246755132,2023-02-01T18:19:15.132+08:00,garmin_VenuSq2,913
Asia/Taipei,1675246756045,2023-02-01T18:19:16.045+08:00,garmin_VenuSq2,879
Asia/Taipei,1675246756924,2023-02-01T18:19:16.924+08:00,garmin_VenuSq2,866
Asia/Taipei,1675246757790,2023-02-01T18:19:17.790+08:00,garmin_VenuSq2,907
Asia/Taipei,1675246758697,2023-02-01T18:19:18.697+08:00,garmin_VenuSq2,906
Asia/Taipei,1675246760660,2023-02-01T18:19:20.660+08:00,garmin_VenuSq2,900
Asia/Taipei,1675246761560,2023-02-01T18:19:21.560+08:00,garmin_VenuSq2,896
Asia/Taipei,1675246762456,2023-02-01T18:19:22.456+08:00,garmin_VenuSq2,881
Asia/Taipei,1675246763337,2023-02-01T18:19:23.337+08:00,garmin_VenuSq2,878
Asia/Taipei,1675246764215,2023-02-01T18:19:24.215+08:00,garmin_VenuSq2,880
Asia/Taipei,1675246764954,2023-02-01T18:19:24.954+08:00,garmin_VenuSq2,876
Asia/Taipei,1675246765830,2023-02-01T18:19:25.830+08:00,garmin_VenuSq2,880
Asia/Taipei,1675246766710,2023-02-01T18:19:26.710+08:00,garmin_VenuSq2,880
Asia/Taipei,1675246767590,2023-02-01T18:19:27.590+08:00,garmin_VenuSq2,888
Asia/Taipei,1675246768500,2023-02-01T18:19:28.500+08:00,garmin_VenuSq2,900
Asia/Taipei,1675246769400,2023-02-01T18:19:29.400+08:00,garmin_VenuSq2,906
Asia/Taipei,1675246770306,2023-02-01T18:19:30.306+08:00,garmin_VenuSq2,902
Asia/Taipei,1675246771208,2023-02-01T18:19:31.208+08:00,garmin_VenuSq2,905
Asia/Taipei,1675246772113,2023-02-01T18:19:32.113+08:00,garmin_VenuSq2,912
Asia/Taipei,1675246773044,2023-02-01T18:19:33.044+08:00,garmin_VenuSq2,914
Asia/Taipei,1675246773958,2023-02-01T18:19:33.958+08:00,garmin_VenuSq2,909
Asia/Taipei,1675246774867,2023-02-01T18:19:34.867+08:00,garmin_VenuSq2,909
Asia/Taipei,1675246775776,2023-02-01T18:19:35.776+08:00,garmin_VenuSq2,902
Asia/Taipei,1675246776678,2023-02-01T18:19:36.678+08:00,garmin_VenuSq2,889
Asia/Taipei,1675246777532,2023-02-01T18:19:37.532+08:00,garmin_VenuSq2,885
Asia/Taipei,1675246778417,2023-02-01T18:19:38.417+08:00,garmin_VenuSq2,856
Asia/Taipei,1675246779273,2023-02-01T18:19:39.273+08:00,garmin_VenuSq2,790
Asia/Taipei,1675246780063,2023-02-01T18:19:40.063+08:00,garmin_VenuSq2,797
Asia/Taipei,1675246780860,2023-02-01T18:19:40.860+08:00,garmin_VenuSq2,826
Asia/Taipei,1675246782660,2023-02-01T18:19:42.660+08:00,garmin_VenuSq2,853
Asia/Taipei,1675246783513,2023-02-01T18:19:43.513+08:00,garmin_VenuSq2,870
Asia/Taipei,1675246784383,2023-02-01T18:19:44.383+08:00,garmin_VenuSq2,876
Asia/Taipei,1675246785259,2023-02-01T18:19:45.259+08:00,garmin_VenuSq2,789
Asia/Taipei,1675246786048,2023-02-01T18:19:46.048+08:00,garmin_VenuSq2,727
Asia/Taipei,1675246786756,2023-02-01T18:19:46.756+08:00,garmin_VenuSq2,828
Asia/Taipei,1675246787584,2023-02-01T18:19:47.584+08:00,garmin_VenuSq2,835
Asia/Taipei,1675246788419,2023-02-01T18:19:48.419+08:00,garmin_VenuSq2,822
Asia/Taipei,1675246789241,2023-02-01T18:19:49.241+08:00,garmin_VenuSq2,803
Asia/Taipei,1675246790044,2023-02-01T18:19:50.044+08:00,garmin_VenuSq2,799
Asia/Taipei,1675246790820,2023-02-01T18:19:50.820+08:00,garmin_VenuSq2,806
Asia/Taipei,1675246791626,2023-02-01T18:19:51.626+08:00,garmin_VenuSq2,825
Asia/Taipei,1675246792451,2023-02-01T18:19:52.451+08:00,garmin_VenuSq2,840
Asia/Taipei,1675246793291,2023-02-01T18:19:53.291+08:00,garmin_VenuSq2,871
Asia/Taipei,1675246794162,2023-02-01T18:19:54.162+08:00,garmin_VenuSq2,996
Asia/Taipei,1675246794404,2023-02-01T18:19:54.404+08:00,garmin_VenuSq2,1044
Asia/Taipei,1675246795448,2023-02-01T18:19:55.448+08:00,garmin_VenuSq2,848
Asia/Taipei,1675246796296,2023-02-01T18:19:56.296+08:00,garmin_VenuSq2,811
Asia/Taipei,1675246797107,2023-02-01T18:19:57.107+08:00,garmin_VenuSq2,797
Asia/Taipei,1675246797904,2023-02-01T18:19:57.904+08:00,garmin_VenuSq2,796
Asia/Taipei,1675246798468,2023-02-01T18:19:58.468+08:00,garmin_VenuSq2,820
Asia/Taipei,1675246799288,2023-02-01T18:19:59.288+08:00,garmin_VenuSq2,853
Asia/Taipei,1675246800141,2023-02-01T18:20:00.141+08:00,garmin_VenuSq2,843
Asia/Taipei,1675246800984,2023-02-01T18:20:00.984+08:00,garmin_VenuSq2,832
Asia/Taipei,1675246801816,2023-02-01T18:20:01.816+08:00,garmin_VenuSq2,870
Asia/Taipei,1675246803724,2023-02-01T18:20:03.724+08:00,garmin_VenuSq2,849
Asia/Taipei,1675246804573,2023-02-01T18:20:04.573+08:00,garmin_VenuSq2,818
Asia/Taipei,1675246805391,2023-02-01T18:20:05.391+08:00,garmin_VenuSq2,810
Asia/Taipei,1675246806201,2023-02-01T18:20:06.201+08:00,garmin_VenuSq2,807
Asia/Taipei,1675246807008,2023-02-01T18:20:07.008+08:00,garmin_VenuSq2,800
Asia/Taipei,1675246807732,2023-02-01T18:20:07.732+08:00,garmin_VenuSq2,770
Asia/Taipei,1675246808502,2023-02-01T18:20:08.502+08:00,garmin_VenuSq2,766
Asia/Taipei,1675246809268,2023-02-01T18:20:09.268+08:00,garmin_VenuSq2,921
Asia/Taipei,1675246810189,2023-02-01T18:20:10.189+08:00,garmin_VenuSq2,934
Asia/Taipei,1675246811123,2023-02-01T18:20:11.123+08:00,garmin_VenuSq2,908
Asia/Taipei,1675246812644,2023-02-01T18:20:12.644+08:00,garmin_VenuSq2,887
Asia/Taipei,1675246813531,2023-02-01T18:20:13.531+08:00,garmin_VenuSq2,969
Asia/Taipei,1675246814500,2023-02-01T18:20:14.500+08:00,garmin_VenuSq2,947
Asia/Taipei,1675246815447,2023-02-01T18:20:15.447+08:00,garmin_VenuSq2,779
Asia/Taipei,1675246816226,2023-02-01T18:20:16.226+08:00,garmin_VenuSq2,685
Asia/Taipei,1675246816908,2023-02-01T18:20:16.908+08:00,garmin_VenuSq2,882
Asia/Taipei,1675246817790,2023-02-01T18:20:17.790+08:00,garmin_VenuSq2,895
Asia/Taipei,1675246818685,2023-02-01T18:20:18.685+08:00,garmin_VenuSq2,871
Asia/Taipei,1675246819556,2023-02-01T18:20:19.556+08:00,garmin_VenuSq2,903
Asia/Taipei,1675246821700,2023-02-01T18:20:21.700+08:00,garmin_VenuSq2,895
Asia/Taipei,1675246822595,2023-02-01T18:20:22.595+08:00,garmin_VenuSq2,910
Asia/Taipei,1675246823505,2023-02-01T18:20:23.505+08:00,garmin_VenuSq2,980
Asia/Taipei,1675246824485,2023-02-01T18:20:24.485+08:00,garmin_VenuSq2,1034
Asia/Taipei,1675246825519,2023-02-01T18:20:25.519+08:00,garmin_VenuSq2,1062
Asia/Taipei,1675246826884,2023-02-01T18:20:26.884+08:00,garmin_VenuSq2,1055
Asia/Taipei,1675246827939,2023-02-01T18:20:27.939+08:00,garmin_VenuSq2,1097
Asia/Taipei,1675246829036,2023-02-01T18:20:29.036+08:00,garmin_VenuSq2,945
Asia/Taipei,1675246829981,2023-02-01T18:20:29.981+08:00,garmin_VenuSq2,1025
Asia/Taipei,1675246831940,2023-02-01T18:20:31.940+08:00,garmin_VenuSq2,1037
Asia/Taipei,1675246832977,2023-02-01T18:20:32.977+08:00,garmin_VenuSq2,1016
Asia/Taipei,1675246833993,2023-02-01T18:20:33.993+08:00,garmin_VenuSq2,970
Asia/Taipei,1675246834963,2023-02-01T18:20:34.963+08:00,garmin_VenuSq2,949
Asia/Taipei,1675246835912,2023-02-01T18:20:35.912+08:00,garmin_VenuSq2,922
Asia/Taipei,1675246836716,2023-02-01T18:20:36.716+08:00,garmin_VenuSq2,916
Asia/Taipei,1675246837632,2023-02-01T18:20:37.632+08:00,garmin_VenuSq2,904
Asia/Taipei,1675246838536,2023-02-01T18:20:38.536+08:00,garmin_VenuSq2,873
Asia/Taipei,1675246839409,2023-02-01T18:20:39.409+08:00,garmin_VenuSq2,863
Asia/Taipei,1675246840272,2023-02-01T18:20:40.272+08:00,garmin_VenuSq2,910
Asia/Taipei,1675246841192,2023-02-01T18:20:41.192+08:00,garmin_VenuSq2,975
Asia/Taipei,1675246842167,2023-02-01T18:20:42.167+08:00,garmin_VenuSq2,988
Asia/Taipei,1675246843155,2023-02-01T18:20:43.155+08:00,garmin_VenuSq2,940
Asia/Taipei,1675246845396,2023-02-01T18:20:45.396+08:00,garmin_VenuSq2,989
Asia/Taipei,1675246846385,2023-02-01T18:20:46.385+08:00,garmin_VenuSq2,957
Asia/Taipei,1675246847342,2023-02-01T18:20:47.342+08:00,garmin_VenuSq2,964
Asia/Taipei,1675246848306,2023-02-01T18:20:48.306+08:00,garmin_VenuSq2,974
Asia/Taipei,1675246849280,2023-02-01T18:20:49.280+08:00,garmin_VenuSq2,1022
Asia/Taipei,1675246850292,2023-02-01T18:20:50.292+08:00,garmin_VenuSq2,977
Asia/Taipei,1675246851269,2023-02-01T18:20:51.269+08:00,garmin_VenuSq2,997
Asia/Taipei,1675246852266,2023-02-01T18:20:52.266+08:00,garmin_VenuSq2,1080
Asia/Taipei,1675246853346,2023-02-01T18:20:53.346+08:00,garmin_VenuSq2,1124
Asia/Taipei,1675246854470,2023-02-01T18:20:54.470+08:00,garmin_VenuSq2,1004
Asia/Taipei,1675246855468,2023-02-01T18:20:55.468+08:00,garmin_VenuSq2,971
Asia/Taipei,1675246856439,2023-02-01T18:20:56.439+08:00,garmin_VenuSq2,946
Asia/Taipei,1675246857385,2023-02-01T18:20:57.385+08:00,garmin_VenuSq2,800
Asia/Taipei,1675246859732,2023-02-01T18:20:59.732+08:00,garmin_VenuSq2,775
Asia/Taipei,1675246860507,2023-02-01T18:21:00.507+08:00,garmin_VenuSq2,832
Asia/Taipei,1675246861339,2023-02-01T18:21:01.339+08:00,garmin_VenuSq2,837
Asia/Taipei,1675246862176,2023-02-01T18:21:02.176+08:00,garmin_VenuSq2,802
Asia/Taipei,1675246862978,2023-02-01T18:21:02.978+08:00,garmin_VenuSq2,725
Asia/Taipei,1675246863652,2023-02-01T18:21:03.652+08:00,garmin_VenuSq2,724
Asia/Taipei,1675246864376,2023-02-01T18:21:04.376+08:00,garmin_VenuSq2,793
Asia/Taipei,1675246865169,2023-02-01T18:21:05.169+08:00,garmin_VenuSq2,801
Asia/Taipei,1675246865970,2023-02-01T18:21:05.970+08:00,garmin_VenuSq2,802
Asia/Taipei,1675246866772,2023-02-01T18:21:06.772+08:00,garmin_VenuSq2,829
Asia/Taipei,1675246867708,2023-02-01T18:21:07.708+08:00,garmin_VenuSq2,832
Asia/Taipei,1675246868540,2023-02-01T18:21:08.540+08:00,garmin_VenuSq2,835
Asia/Taipei,1675246869375,2023-02-01T18:21:09.375+08:00,garmin_VenuSq2,837
Asia/Taipei,1675246870212,2023-02-01T18:21:10.212+08:00,garmin_VenuSq2,830
Asia/Taipei,1675246871042,2023-02-01T18:21:11.042+08:00,garmin_VenuSq2,827
Asia/Taipei,1675246871868,2023-02-01T18:21:11.868+08:00,garmin_VenuSq2,832
Asia/Taipei,1675246872700,2023-02-01T18:21:12.700+08:00,garmin_VenuSq2,838
Asia/Taipei,1675246873538,2023-02-01T18:21:13.538+08:00,garmin_VenuSq2,834
Asia/Taipei,1675246874372,2023-02-01T18:21:14.372+08:00,garmin_VenuSq2,794
Asia/Taipei,1675246875692,2023-02-01T18:21:15.692+08:00,garmin_VenuSq2,727
Asia/Taipei,1675246876419,2023-02-01T18:21:16.419+08:00,garmin_VenuSq2,807
Asia/Taipei,1675246877226,2023-02-01T18:21:17.226+08:00,garmin_VenuSq2,796
Asia/Taipei,1675246878022,2023-02-01T18:21:18.022+08:00,garmin_VenuSq2,810
Asia/Taipei,1675246878832,2023-02-01T18:21:18.832+08:00,garmin_VenuSq2,885
Asia/Taipei,1675246879876,2023-02-01T18:21:19.876+08:00,garmin_VenuSq2,892
Asia/Taipei,1675246880768,2023-02-01T18:21:20.768+08:00,garmin_VenuSq2,875
Asia/Taipei,1675246881643,2023-02-01T18:21:21.643+08:00,garmin_VenuSq2,871
Asia/Taipei,1675246882514,2023-02-01T18:21:22.514+08:00,garmin_VenuSq2,882
Asia/Taipei,1675246883396,2023-02-01T18:21:23.396+08:00,garmin_VenuSq2,868
Asia/Taipei,1675246884078,2023-02-01T18:21:24.078+08:00,garmin_VenuSq2,837
Asia/Taipei,1675246884915,2023-02-01T18:21:24.915+08:00,garmin_VenuSq2,870
Asia/Taipei,1675246885785,2023-02-01T18:21:25.785+08:00,garmin_VenuSq2,806
Asia/Taipei,1675246886591,2023-02-01T18:21:26.591+08:00,garmin_VenuSq2,748
Asia/Taipei,1675246887220,2023-02-01T18:21:27.220+08:00,garmin_VenuSq2,724
Asia/Taipei,1675246887944,2023-02-01T18:21:27.944+08:00,garmin_VenuSq2,766
Asia/Taipei,1675246888710,2023-02-01T18:21:28.710+08:00,garmin_VenuSq2,833
Asia/Taipei,1675246889543,2023-02-01T18:21:29.543+08:00,garmin_VenuSq2,841
Asia/Taipei,1675246890384,2023-02-01T18:21:30.384+08:00,garmin_VenuSq2,832
Asia/Taipei,1675246891324,2023-02-01T18:21:31.324+08:00,garmin_VenuSq2,833
Asia/Taipei,1675246892157,2023-02-01T18:21:32.157+08:00,garmin_VenuSq2,852
Asia/Taipei,1675246893009,2023-02-01T18:21:33.009+08:00,garmin_VenuSq2,849
Asia/Taipei,1675246893858,2023-02-01T18:21:33.858+08:00,garmin_VenuSq2,859
Asia/Taipei,1675246894717,2023-02-01T18:21:34.717+08:00,garmin_VenuSq2,863
Asia/Taipei,1675246895548,2023-02-01T18:21:35.548+08:00,garmin_VenuSq2,796
Asia/Taipei,1675246896344,2023-02-01T18:21:36.344+08:00,garmin_VenuSq2,816
Asia/Taipei,1675246897160,2023-02-01T18:21:37.160+08:00,garmin_VenuSq2,878
Asia/Taipei,1675246898038,2023-02-01T18:21:38.038+08:00,garmin_VenuSq2,875
Asia/Taipei,1675246898913,2023-02-01T18:21:38.913+08:00,garmin_VenuSq2,884
Asia/Taipei,1675246900876,2023-02-01T18:21:40.876+08:00,garmin_VenuSq2,878
Asia/Taipei,1675246901754,2023-02-01T18:21:41.754+08:00,garmin_VenuSq2,865
Asia/Taipei,1675246902619,2023-02-01T18:21:42.619+08:00,garmin_VenuSq2,879
Asia/Taipei,1675246903498,2023-02-01T18:21:43.498+08:00,garmin_VenuSq2,885
Asia/Taipei,1675246904383,2023-02-01T18:21:44.383+08:00,garmin_VenuSq2,867
Asia/Taipei,1675246905144,2023-02-01T18:21:45.144+08:00,garmin_VenuSq2,901
Asia/Taipei,1675246906045,2023-02-01T18:21:46.045+08:00,garmin_VenuSq2,903
Asia/Taipei,1675246906948,2023-02-01T18:21:46.948+08:00,garmin_VenuSq2,955
Asia/Taipei,1675246907903,2023-02-01T18:21:47.903+08:00,garmin_VenuSq2,969
Asia/Taipei,1675246909852,2023-02-01T18:21:49.852+08:00,garmin_VenuSq2,862
Asia/Taipei,1675246910714,2023-02-01T18:21:50.714+08:00,garmin_VenuSq2,855
Asia/Taipei,1675246911569,2023-02-01T18:21:51.569+08:00,garmin_VenuSq2,851
Asia/Taipei,1675246912420,2023-02-01T18:21:52.420+08:00,garmin_VenuSq2,860
Asia/Taipei,1675246913280,2023-02-01T18:21:53.280+08:00,garmin_VenuSq2,875
Asia/Taipei,1675246914048,2023-02-01T18:21:54.048+08:00,garmin_VenuSq2,858
Asia/Taipei,1675246914906,2023-02-01T18:21:54.906+08:00,garmin_VenuSq2,851
Asia/Taipei,1675246915757,2023-02-01T18:21:55.757+08:00,garmin_VenuSq2,848
Asia/Taipei,1675246916605,2023-02-01T18:21:56.605+08:00,garmin_VenuSq2,867
Asia/Taipei,1675246917484,2023-02-01T18:21:57.484+08:00,garmin_VenuSq2,889
Asia/Taipei,1675246918373,2023-02-01T18:21:58.373+08:00,garmin_VenuSq2,906
Asia/Taipei,1675246919279,2023-02-01T18:21:59.279+08:00,garmin_VenuSq2,872
Asia/Taipei,1675246920151,2023-02-01T18:22:00.151+08:00,garmin_VenuSq2,770
Asia/Taipei,1675246920921,2023-02-01T18:22:00.921+08:00,garmin_VenuSq2,857
Asia/Taipei,1675246922828,2023-02-01T18:22:02.828+08:00,garmin_VenuSq2,932
Asia/Taipei,1675246923760,2023-02-01T18:22:03.760+08:00,garmin_VenuSq2,963
Asia/Taipei,1675246924723,2023-02-01T18:22:04.723+08:00,garmin_VenuSq2,982
Asia/Taipei,1675246925705,2023-02-01T18:22:05.705+08:00,garmin_VenuSq2,966
Asia/Taipei,1675246926671,2023-02-01T18:22:06.671+08:00,garmin_VenuSq2,922
Asia/Taipei,1675246927433,2023-02-01T18:22:07.433+08:00,garmin_VenuSq2,856
Asia/Taipei,1675246928289,2023-02-01T18:22:08.289+08:00,garmin_VenuSq2,828
Asia/Taipei,1675246929117,2023-02-01T18:22:09.117+08:00,garmin_VenuSq2,871
Asia/Taipei,1675246929988,2023-02-01T18:22:09.988+08:00,garmin_VenuSq2,911
Asia/Taipei,1675246931932,2023-02-01T18:22:11.932+08:00,garmin_VenuSq2,917
